 # UF4                                                              FEFF 10.0.0
 # POT  Non-SCF, core-hole, AFOLP (folp(0)= 1.150)
 # Abs   Z=92 Rmt= 1.584 Rnm= 1.704 L3 shell
 # Pot 1 Z=92 Rmt= 1.587 Rnm= 1.712
 # Pot 2 Z= 9 Rmt= 1.025 Rnm= 1.111
 # Gam_ch=8.104E+00 H-L exch Vi= 0.000E+00 Vr= 0.000E+00
 # Mu= 2.153E+00eV kf=2.081E+00 Vint=-1.434E+01eV Rs_int= 1.743
 # PATH  Rmax= 5.000,  Keep_limit= 0.00, Heap_limit 0.00  Pwcrit= 2.50%
 Path   65      icalc       2
 -----------------------------------------------------------------------
   4   2.000   4.5696    2.3924    2.15291 nleg, deg, reff, rnrmav(bohr), edge
        x         y         z   pot at#
    -0.0000   -0.0000   -0.0000  0  92 U        absorbing atom
     0.8345   -2.1341   -0.3269  2   9 F     
    -0.0000   -0.0000   -0.0000  0  92 U     
    -0.4821    1.9168   -1.0856  2   9 F     
    k   real[2*phc]   mag[feff]  phase[feff] red factor   lambda     real[p]@#
 -0.000  1.5788E+01  0.0000E+00 -1.4113E+01  9.470E-01  3.9416E+00  2.0960E+00
  0.100  1.5787E+01  3.5821E-02 -1.5012E+01  9.488E-01  3.9458E+00  2.0982E+00
  0.200  1.5786E+01  7.0590E-02 -1.5879E+01  9.540E-01  3.9584E+00  2.1050E+00
  0.300  1.5784E+01  1.0335E-01 -1.6717E+01  9.625E-01  3.9791E+00  2.1162E+00
  0.400  1.5781E+01  1.3334E-01 -1.7524E+01  9.738E-01  4.0075E+00  2.1318E+00
  0.500  1.5777E+01  1.6002E-01 -1.8302E+01  9.875E-01  4.0429E+00  2.1516E+00
  0.600  1.5770E+01  1.8312E-01 -1.9052E+01  1.003E+00  4.0847E+00  2.1758E+00
  0.700  1.5762E+01  2.0261E-01 -1.9774E+01  1.020E+00  4.1318E+00  2.2040E+00
  0.800  1.5752E+01  2.1866E-01 -2.0469E+01  1.037E+00  4.1835E+00  2.2362E+00
  0.900  1.5738E+01  2.3169E-01 -2.1137E+01  1.054E+00  4.2385E+00  2.2722E+00
  1.000  1.5722E+01  2.4195E-01 -2.1779E+01  1.071E+00  4.2958E+00  2.3120E+00
  1.100  1.5702E+01  2.4992E-01 -2.2395E+01  1.087E+00  4.3542E+00  2.3554E+00
  1.200  1.5678E+01  2.5606E-01 -2.2985E+01  1.103E+00  4.4126E+00  2.4023E+00
  1.300  1.5650E+01  2.6065E-01 -2.3550E+01  1.117E+00  4.4700E+00  2.4527E+00
  1.400  1.5618E+01  2.6400E-01 -2.4089E+01  1.129E+00  4.5254E+00  2.5064E+00
  1.500  1.5582E+01  2.6631E-01 -2.4602E+01  1.141E+00  4.5782E+00  2.5633E+00
  1.600  1.5541E+01  2.6781E-01 -2.5090E+01  1.150E+00  4.6279E+00  2.6235E+00
  1.700  1.5496E+01  2.6862E-01 -2.5552E+01  1.159E+00  4.6743E+00  2.6868E+00
  1.800  1.5446E+01  2.6882E-01 -2.5989E+01  1.166E+00  4.7178E+00  2.7534E+00
  1.900  1.5391E+01  2.6856E-01 -2.6401E+01  1.171E+00  4.7589E+00  2.8232E+00
  2.000  1.5332E+01  2.6778E-01 -2.6787E+01  1.175E+00  4.7991E+00  2.8962E+00
  2.200  1.5201E+01  2.6493E-01 -2.7482E+01  1.178E+00  4.8846E+00  3.0524E+00
  2.400  1.5034E+01  2.5384E-01 -2.8024E+01  1.169E+00  5.0043E+00  3.2301E+00
  2.600  1.4853E+01  3.0146E-01 -2.8544E+01  1.286E+00  4.1518E+00  3.4173E+00
  2.800  1.4799E+01  3.4615E-01 -2.9232E+01  1.365E+00  3.7636E+00  3.5553E+00
  3.000  1.4766E+01  3.8173E-01 -2.9888E+01  1.397E+00  3.5986E+00  3.6893E+00
  3.200  1.4718E+01  4.0250E-01 -3.0461E+01  1.410E+00  3.5351E+00  3.8334E+00
  3.400  1.4665E+01  4.0492E-01 -3.0967E+01  1.408E+00  3.5317E+00  3.9831E+00
  3.600  1.4606E+01  3.9081E-01 -3.1418E+01  1.399E+00  3.5671E+00  4.1380E+00
  3.800  1.4539E+01  3.6252E-01 -3.1826E+01  1.384E+00  3.6301E+00  4.2975E+00
  4.000  1.4464E+01  3.2517E-01 -3.2198E+01  1.367E+00  3.7137E+00  4.4612E+00
  4.200  1.4381E+01  2.8389E-01 -3.2545E+01  1.349E+00  3.8136E+00  4.6285E+00
  4.400  1.4289E+01  2.4255E-01 -3.2869E+01  1.326E+00  3.9267E+00  4.7992E+00
  4.600  1.4188E+01  2.0363E-01 -3.3176E+01  1.304E+00  4.0509E+00  4.9728E+00
  4.800  1.4080E+01  1.6930E-01 -3.3468E+01  1.277E+00  4.1845E+00  5.1490E+00
  5.000  1.3966E+01  1.3950E-01 -3.3747E+01  1.252E+00  4.3263E+00  5.3274E+00
